gain	0	1	-139.85
gain	1	0	-139.13
gain	0	2	-126.53
gain	2	0	-127.42
gain	0	3	-131.44
gain	3	0	-129.68
gain	0	4	-135.87
gain	4	0	-136.15
gain	0	5	-146.50
gain	5	0	-143.67
gain	0	6	-121.45
gain	6	0	-119.82
gain	0	7	-124.67
gain	7	0	-125.20
gain	0	8	-119.37
gain	8	0	-118.74
gain	0	9	-135.20
gain	9	0	-136.89
gain	0	10	-146.73
gain	10	0	-146.66
gain	0	11	-129.83
gain	11	0	-129.34
gain	0	12	-134.37
gain	12	0	-132.78
gain	0	13	-106.71
gain	13	0	-105.90
gain	0	14	-110.42
gain	14	0	-110.64
gain	0	15	-131.11
gain	15	0	-129.09
gain	0	16	-140.58
gain	16	0	-140.95
gain	0	17	-134.75
gain	17	0	-134.34
gain	0	18	-137.12
gain	18	0	-137.05
gain	0	19	-106.69
gain	19	0	-105.69
gain	0	20	-151.05
gain	20	0	-150.23
gain	0	21	-140.94
gain	21	0	-139.82
gain	0	22	-130.44
gain	22	0	-130.10
gain	0	23	-134.02
gain	23	0	-135.33
gain	0	24	-137.63
gain	24	0	-135.91
gain	0	25	-135.22
gain	25	0	-134.71
gain	0	26	-122.86
gain	26	0	-123.33
gain	0	27	-137.21
gain	27	0	-135.68
gain	0	28	-128.43
gain	28	0	-127.53
gain	0	29	-134.85
gain	29	0	-132.85
gain	0	30	-132.86
gain	30	0	-133.70
gain	0	31	-141.92
gain	31	0	-140.57
gain	0	32	-135.46
gain	32	0	-134.58
gain	0	33	-135.26
gain	33	0	-133.13
gain	0	34	-103.86
gain	34	0	-102.14
gain	0	35	-131.45
gain	35	0	-132.27
gain	0	36	-135.95
gain	36	0	-137.21
gain	0	37	-138.88
gain	37	0	-137.52
gain	0	38	-138.12
gain	38	0	-132.94
gain	0	39	-109.36
gain	39	0	-107.48
gain	0	40	-150.11
gain	40	0	-147.82
gain	0	41	-139.81
gain	41	0	-138.10
gain	0	42	-122.18
gain	42	0	-120.73
gain	0	43	-136.75
gain	43	0	-136.21
gain	0	44	-122.75
gain	44	0	-121.91
gain	0	45	-131.00
gain	45	0	-132.22
gain	0	46	-102.22
gain	46	0	-98.48
gain	0	47	-131.82
gain	47	0	-128.94
gain	0	48	-130.83
gain	48	0	-129.59
gain	1	2	-139.21
gain	2	1	-140.81
gain	1	3	-152.92
gain	3	1	-151.88
gain	1	4	-131.28
gain	4	1	-132.28
gain	1	5	-148.36
gain	5	1	-146.25
gain	1	6	-140.11
gain	6	1	-139.20
gain	1	7	-128.26
gain	7	1	-129.51
gain	1	8	-131.06
gain	8	1	-131.15
gain	1	9	-116.12
gain	9	1	-118.53
gain	1	10	-108.89
gain	10	1	-109.55
gain	1	11	-127.31
gain	11	1	-127.54
gain	1	12	-118.10
gain	12	1	-117.23
gain	1	13	-139.67
gain	13	1	-139.58
gain	1	14	-140.47
gain	14	1	-141.41
gain	1	15	-141.12
gain	15	1	-139.82
gain	1	16	-114.32
gain	16	1	-115.41
gain	1	17	-136.06
gain	17	1	-136.36
gain	1	18	-136.87
gain	18	1	-137.52
gain	1	19	-135.82
gain	19	1	-135.54
gain	1	20	-98.48
gain	20	1	-98.38
gain	1	21	-107.80
gain	21	1	-107.39
gain	1	22	-128.08
gain	22	1	-128.46
gain	1	23	-150.14
gain	23	1	-152.17
gain	1	24	-126.65
gain	24	1	-125.64
gain	1	25	-126.14
gain	25	1	-126.35
gain	1	26	-134.64
gain	26	1	-135.83
gain	1	27	-125.41
gain	27	1	-124.59
gain	1	28	-144.81
gain	28	1	-144.64
gain	1	29	-140.77
gain	29	1	-139.50
gain	1	30	-104.09
gain	30	1	-105.66
gain	1	31	-138.22
gain	31	1	-137.59
gain	1	32	-128.56
gain	32	1	-128.40
gain	1	33	-131.83
gain	33	1	-130.42
gain	1	34	-139.02
gain	34	1	-138.01
gain	1	35	-135.56
gain	35	1	-137.10
gain	1	36	-147.18
gain	36	1	-149.16
gain	1	37	-140.80
gain	37	1	-140.16
gain	1	38	-132.15
gain	38	1	-127.69
gain	1	39	-148.47
gain	39	1	-147.31
gain	1	40	-145.54
gain	40	1	-143.97
gain	1	41	-130.32
gain	41	1	-129.33
gain	1	42	-142.82
gain	42	1	-142.09
gain	1	43	-144.23
gain	43	1	-144.41
gain	1	44	-143.81
gain	44	1	-143.69
gain	1	45	-132.32
gain	45	1	-134.27
gain	1	46	-140.58
gain	46	1	-137.56
gain	1	47	-149.06
gain	47	1	-146.90
gain	1	48	-131.50
gain	48	1	-130.98
gain	2	3	-131.37
gain	3	2	-128.73
gain	2	4	-128.85
gain	4	2	-128.26
gain	2	5	-134.84
gain	5	2	-131.13
gain	2	6	-137.23
gain	6	2	-134.72
gain	2	7	-123.45
gain	7	2	-123.09
gain	2	8	-115.77
gain	8	2	-114.26
gain	2	9	-139.28
gain	9	2	-140.09
gain	2	10	-139.34
gain	10	2	-138.40
gain	2	11	-131.74
gain	11	2	-130.37
gain	2	12	-137.49
gain	12	2	-135.02
gain	2	13	-115.79
gain	13	2	-114.10
gain	2	14	-108.06
gain	14	2	-107.39
gain	2	15	-135.53
gain	15	2	-132.63
gain	2	16	-139.98
gain	16	2	-139.47
gain	2	17	-139.14
gain	17	2	-137.84
gain	2	18	-126.85
gain	18	2	-125.89
gain	2	19	-117.97
gain	19	2	-116.09
gain	2	20	-145.28
gain	20	2	-143.57
gain	2	21	-143.34
gain	21	2	-141.33
gain	2	22	-123.74
gain	22	2	-122.52
gain	2	23	-129.88
gain	23	2	-130.30
gain	2	24	-122.14
gain	24	2	-119.53
gain	2	25	-121.94
gain	25	2	-120.55
gain	2	26	-129.22
gain	26	2	-128.80
gain	2	27	-137.89
gain	27	2	-135.47
gain	2	28	-139.12
gain	28	2	-137.34
gain	2	29	-131.26
gain	29	2	-128.38
gain	2	30	-135.80
gain	30	2	-135.76
gain	2	31	-136.40
gain	31	2	-134.16
gain	2	32	-125.85
gain	32	2	-124.09
gain	2	33	-138.25
gain	33	2	-135.24
gain	2	34	-124.32
gain	34	2	-121.72
gain	2	35	-137.35
gain	35	2	-137.29
gain	2	36	-130.46
gain	36	2	-130.84
gain	2	37	-134.94
gain	37	2	-132.69
gain	2	38	-130.20
gain	38	2	-124.13
gain	2	39	-132.35
gain	39	2	-129.58
gain	2	40	-138.94
gain	40	2	-135.76
gain	2	41	-139.08
gain	41	2	-136.48
gain	2	42	-115.46
gain	42	2	-113.12
gain	2	43	-125.23
gain	43	2	-123.80
gain	2	44	-116.57
gain	44	2	-114.85
gain	2	45	-138.47
gain	45	2	-138.81
gain	2	46	-131.90
gain	46	2	-127.27
gain	2	47	-124.49
gain	47	2	-120.73
gain	2	48	-127.70
gain	48	2	-125.58
gain	3	4	-132.82
gain	4	3	-134.87
gain	3	5	-137.33
gain	5	3	-136.27
gain	3	6	-137.28
gain	6	3	-137.42
gain	3	7	-138.70
gain	7	3	-140.99
gain	3	8	-135.95
gain	8	3	-137.08
gain	3	9	-143.44
gain	9	3	-146.90
gain	3	10	-149.65
gain	10	3	-151.35
gain	3	11	-140.91
gain	11	3	-142.19
gain	3	12	-149.32
gain	12	3	-149.50
gain	3	13	-130.13
gain	13	3	-131.08
gain	3	14	-130.65
gain	14	3	-132.63
gain	3	15	-136.05
gain	15	3	-135.79
gain	3	16	-148.93
gain	16	3	-151.06
gain	3	17	-144.70
gain	17	3	-146.04
gain	3	18	-141.48
gain	18	3	-143.17
gain	3	19	-128.11
gain	19	3	-128.88
gain	3	20	-151.05
gain	20	3	-151.99
gain	3	21	-149.46
gain	21	3	-150.10
gain	3	22	-138.59
gain	22	3	-140.01
gain	3	23	-117.33
gain	23	3	-120.41
gain	3	24	-140.96
gain	24	3	-141.00
gain	3	25	-140.37
gain	25	3	-141.62
gain	3	26	-139.65
gain	26	3	-141.88
gain	3	27	-141.33
gain	27	3	-141.55
gain	3	28	-138.20
gain	28	3	-139.07
gain	3	29	-136.73
gain	29	3	-136.49
gain	3	30	-145.33
gain	30	3	-147.94
gain	3	31	-146.16
gain	31	3	-146.56
gain	3	32	-143.18
gain	32	3	-144.06
gain	3	33	-147.44
gain	33	3	-147.07
gain	3	34	-129.53
gain	34	3	-129.56
gain	3	35	-146.67
gain	35	3	-149.25
gain	3	36	-131.83
gain	36	3	-134.85
gain	3	37	-141.29
gain	37	3	-141.68
gain	3	38	-141.70
gain	38	3	-138.28
gain	3	39	-117.90
gain	39	3	-117.78
gain	3	40	-145.35
gain	40	3	-144.82
gain	3	41	-148.01
gain	41	3	-148.06
gain	3	42	-120.71
gain	42	3	-121.02
gain	3	43	-108.65
gain	43	3	-109.86
gain	3	44	-123.93
gain	44	3	-124.85
gain	3	45	-145.94
gain	45	3	-148.93
gain	3	46	-135.80
gain	46	3	-133.82
gain	3	47	-136.35
gain	47	3	-135.23
gain	3	48	-141.13
gain	48	3	-141.65
gain	4	5	-136.24
gain	5	4	-133.12
gain	4	6	-140.25
gain	6	4	-138.34
gain	4	7	-119.16
gain	7	4	-119.40
gain	4	8	-120.39
gain	8	4	-119.47
gain	4	9	-134.80
gain	9	4	-136.20
gain	4	10	-128.33
gain	10	4	-127.98
gain	4	11	-133.00
gain	11	4	-132.23
gain	4	12	-136.75
gain	12	4	-134.87
gain	4	13	-134.36
gain	13	4	-133.27
gain	4	14	-123.61
gain	14	4	-123.54
gain	4	15	-146.04
gain	15	4	-143.73
gain	4	16	-136.14
gain	16	4	-136.23
gain	4	17	-148.41
gain	17	4	-147.71
gain	4	18	-118.46
gain	18	4	-118.10
gain	4	19	-132.00
gain	19	4	-130.72
gain	4	20	-136.63
gain	20	4	-135.52
gain	4	21	-142.62
gain	21	4	-141.21
gain	4	22	-130.29
gain	22	4	-129.67
gain	4	23	-137.07
gain	23	4	-138.10
gain	4	24	-119.45
gain	24	4	-117.44
gain	4	25	-111.30
gain	25	4	-110.50
gain	4	26	-135.53
gain	26	4	-135.71
gain	4	27	-131.86
gain	27	4	-130.04
gain	4	28	-139.95
gain	28	4	-138.77
gain	4	29	-119.43
gain	29	4	-117.15
gain	4	30	-140.70
gain	30	4	-141.25
gain	4	31	-125.92
gain	31	4	-124.28
gain	4	32	-120.04
gain	32	4	-118.88
gain	4	33	-139.91
gain	33	4	-137.50
gain	4	34	-135.90
gain	34	4	-133.89
gain	4	35	-139.81
gain	35	4	-140.35
gain	4	36	-128.84
gain	36	4	-129.82
gain	4	37	-120.65
gain	37	4	-119.00
gain	4	38	-91.03
gain	38	4	-85.56
gain	4	39	-139.39
gain	39	4	-137.22
gain	4	40	-129.67
gain	40	4	-127.10
gain	4	41	-123.75
gain	41	4	-121.75
gain	4	42	-133.60
gain	42	4	-131.86
gain	4	43	-133.11
gain	43	4	-132.28
gain	4	44	-130.31
gain	44	4	-129.18
gain	4	45	-138.97
gain	45	4	-139.91
gain	4	46	-144.43
gain	46	4	-140.41
gain	4	47	-126.07
gain	47	4	-122.91
gain	4	48	-132.20
gain	48	4	-130.67
gain	5	6	-147.48
gain	6	5	-148.68
gain	5	7	-136.28
gain	7	5	-139.64
gain	5	8	-142.33
gain	8	5	-144.53
gain	5	9	-142.96
gain	9	5	-147.48
gain	5	10	-142.05
gain	10	5	-144.82
gain	5	11	-141.10
gain	11	5	-143.44
gain	5	12	-145.40
gain	12	5	-146.64
gain	5	13	-140.98
gain	13	5	-143.00
gain	5	14	-133.35
gain	14	5	-136.40
gain	5	15	-147.30
gain	15	5	-148.11
gain	5	16	-153.68
gain	16	5	-156.89
gain	5	17	-150.25
gain	17	5	-152.67
gain	5	18	-115.19
gain	18	5	-117.95
gain	5	19	-137.85
gain	19	5	-139.68
gain	5	20	-143.48
gain	20	5	-145.49
gain	5	21	-147.78
gain	21	5	-149.49
gain	5	22	-143.37
gain	22	5	-145.86
gain	5	23	-138.09
gain	23	5	-142.23
gain	5	24	-142.78
gain	24	5	-143.89
gain	5	25	-132.70
gain	25	5	-135.02
gain	5	26	-143.10
gain	26	5	-146.40
gain	5	27	-147.25
gain	27	5	-148.54
gain	5	28	-149.06
gain	28	5	-151.00
gain	5	29	-113.27
gain	29	5	-114.10
gain	5	30	-148.05
gain	30	5	-151.72
gain	5	31	-120.81
gain	31	5	-122.28
gain	5	32	-141.01
gain	32	5	-142.96
gain	5	33	-146.46
gain	33	5	-147.16
gain	5	34	-138.12
gain	34	5	-139.23
gain	5	35	-142.87
gain	35	5	-146.52
gain	5	36	-119.61
gain	36	5	-123.70
gain	5	37	-114.22
gain	37	5	-115.69
gain	5	38	-128.67
gain	38	5	-126.32
gain	5	39	-143.58
gain	39	5	-144.53
gain	5	40	-108.75
gain	40	5	-109.29
gain	5	41	-132.81
gain	41	5	-133.93
gain	5	42	-135.32
gain	42	5	-136.70
gain	5	43	-137.24
gain	43	5	-139.53
gain	5	44	-128.71
gain	44	5	-130.70
gain	5	45	-146.76
gain	45	5	-150.81
gain	5	46	-139.42
gain	46	5	-138.50
gain	5	47	-107.42
gain	47	5	-107.36
gain	5	48	-143.05
gain	48	5	-144.64
gain	6	7	-125.38
gain	7	6	-127.53
gain	6	8	-127.58
gain	8	6	-128.58
gain	6	9	-125.45
gain	9	6	-128.77
gain	6	10	-138.74
gain	10	6	-140.30
gain	6	11	-118.57
gain	11	6	-119.71
gain	6	12	-121.83
gain	12	6	-121.87
gain	6	13	-125.34
gain	13	6	-126.16
gain	6	14	-130.55
gain	14	6	-132.40
gain	6	15	-110.74
gain	15	6	-110.35
gain	6	16	-125.11
gain	16	6	-127.11
gain	6	17	-110.31
gain	17	6	-111.52
gain	6	18	-142.97
gain	18	6	-144.52
gain	6	19	-117.34
gain	19	6	-117.97
gain	6	20	-140.51
gain	20	6	-141.31
gain	6	21	-130.74
gain	21	6	-131.25
gain	6	22	-122.98
gain	22	6	-124.27
gain	6	23	-138.53
gain	23	6	-141.46
gain	6	24	-127.89
gain	24	6	-127.79
gain	6	25	-136.06
gain	25	6	-137.18
gain	6	26	-107.19
gain	26	6	-109.28
gain	6	27	-126.49
gain	27	6	-126.58
gain	6	28	-117.54
gain	28	6	-118.27
gain	6	29	-137.14
gain	29	6	-136.77
gain	6	30	-127.50
gain	30	6	-129.97
gain	6	31	-143.81
gain	31	6	-144.09
gain	6	32	-127.35
gain	32	6	-128.10
gain	6	33	-93.25
gain	33	6	-92.74
gain	6	34	-118.66
gain	34	6	-118.56
gain	6	35	-99.88
gain	35	6	-102.33
gain	6	36	-143.90
gain	36	6	-146.79
gain	6	37	-144.92
gain	37	6	-145.19
gain	6	38	-134.76
gain	38	6	-131.21
gain	6	39	-131.02
gain	39	6	-130.77
gain	6	40	-148.57
gain	40	6	-147.91
gain	6	41	-141.14
gain	41	6	-141.05
gain	6	42	-136.99
gain	42	6	-137.17
gain	6	43	-133.38
gain	43	6	-134.46
gain	6	44	-130.12
gain	44	6	-130.91
gain	6	45	-100.75
gain	45	6	-103.61
gain	6	46	-120.68
gain	46	6	-118.56
gain	6	47	-142.78
gain	47	6	-141.53
gain	6	48	-119.28
gain	48	6	-119.67
gain	7	8	-88.75
gain	8	7	-87.60
gain	7	9	-119.25
gain	9	7	-120.41
gain	7	10	-134.90
gain	10	7	-134.31
gain	7	11	-110.98
gain	11	7	-109.96
gain	7	12	-131.38
gain	12	7	-129.27
gain	7	13	-126.34
gain	13	7	-125.00
gain	7	14	-125.04
gain	14	7	-124.73
gain	7	15	-127.90
gain	15	7	-125.35
gain	7	16	-130.36
gain	16	7	-130.21
gain	7	17	-131.68
gain	17	7	-130.73
gain	7	18	-133.61
gain	18	7	-133.01
gain	7	19	-122.88
gain	19	7	-121.36
gain	7	20	-134.65
gain	20	7	-133.31
gain	7	21	-139.07
gain	21	7	-137.42
gain	7	22	-109.15
gain	22	7	-108.28
gain	7	23	-135.63
gain	23	7	-136.41
gain	7	24	-103.33
gain	24	7	-101.08
gain	7	25	-107.74
gain	25	7	-106.71
gain	7	26	-113.22
gain	26	7	-113.16
gain	7	27	-116.22
gain	27	7	-114.16
gain	7	28	-141.27
gain	28	7	-139.85
gain	7	29	-142.09
gain	29	7	-139.56
gain	7	30	-129.35
gain	30	7	-129.66
gain	7	31	-129.82
gain	31	7	-127.94
gain	7	32	-111.71
gain	32	7	-110.30
gain	7	33	-129.48
gain	33	7	-126.83
gain	7	34	-122.16
gain	34	7	-119.91
gain	7	35	-127.15
gain	35	7	-127.45
gain	7	36	-135.81
gain	36	7	-136.54
gain	7	37	-139.20
gain	37	7	-137.31
gain	7	38	-126.48
gain	38	7	-120.77
gain	7	39	-140.93
gain	39	7	-138.52
gain	7	40	-146.03
gain	40	7	-143.22
gain	7	41	-133.72
gain	41	7	-131.48
gain	7	42	-138.15
gain	42	7	-136.17
gain	7	43	-137.04
gain	43	7	-135.97
gain	7	44	-137.68
gain	44	7	-136.31
gain	7	45	-122.70
gain	45	7	-123.40
gain	7	46	-131.05
gain	46	7	-126.78
gain	7	47	-142.26
gain	47	7	-138.85
gain	7	48	-85.51
gain	48	7	-83.75
gain	8	9	-123.37
gain	9	8	-125.69
gain	8	10	-130.48
gain	10	8	-131.04
gain	8	11	-112.09
gain	11	8	-112.23
gain	8	12	-126.19
gain	12	8	-125.23
gain	8	13	-116.95
gain	13	8	-116.77
gain	8	14	-117.27
gain	14	8	-118.12
gain	8	15	-134.60
gain	15	8	-133.21
gain	8	16	-130.11
gain	16	8	-131.12
gain	8	17	-131.11
gain	17	8	-131.32
